task_id,problem_id,title,language,ai_model,sample_id,variant,label,code
2_580_B._Kefa_and_Company,2_580_B._Kefa_and_Company,580_B. Kefa and Company,cpp,Qwen/Qwen2.5-Coder-0.5B-Instruct,2_580_B._Kefa_and_Company_human,human,0,"#include <bits/stdc++.h>
using namespace std;
const long long INF = 1e18;
const int MAXN = 100000 + 1000;
struct node {
  long long m, s;
  bool operator<(const node& b) const { return m < b.m; }
} num[MAXN];
long long sum[MAXN];
long long M[MAXN];
int n, d;
int main() {
  while (scanf(""%d%d"", &n, &d) != EOF) {
    for (int i = 1; i <= n; i++) scanf(""%I64d%I64d"", &num[i].m, &num[i].s);
    sort(num + 1, num + n + 1);
    sum[0] = 0;
    M[0] = 0;
    for (int i = 1; i <= n; i++) M[i] = num[i].m;
    M[n + 1] = INF;
    for (int i = 1; i <= n; i++) sum[i] = sum[i - 1] + num[i].s;
    sum[n + 1] = sum[n];
    long long ans = 0;
    for (int i = 1; i <= n + 1; i++) {
      int s = i - 1;
      int e = ((long long)upper_bound(M + 1, M + n + 2,
                                      (long long)M[i] + (long long)d - 1) -
               (long long)(M + 1)) /
              sizeof(long long);
      long long temp = sum[e] - sum[s];
      ans = max(ans, temp);
    }
    printf(""%I64d\n"", ans);
  }
}"
2_580_B._Kefa_and_Company,2_580_B._Kefa_and_Company,580_B. Kefa and Company,cpp,Qwen/Qwen2.5-Coder-0.5B-Instruct,2_580_B._Kefa_and_Company_ai,ai,1,"#include <bits/stdc++.h>
using namespace std;

int main() {
    int n, d;
    cin >> n >> d;
    vector<vector<int>> friends(n, vector<int>(2));
    for (int i = 0; i < n; ++i) {
        cin >> friends[i][0] >> friends[i][1];
    }
    sort(friends.begin(), friends.end());
    int max_friendship = 0;
    for (int i = 0; i < n; ++i) {
        int current_friendship = friends[i][1];
        if (current_friendship > d) {
            break;
        }
        max_friendship = max(max_friendship, current_friendship);
    }
    cout << max_friendship;
    return 0;
}"
2_602_A._Two_Bases,2_602_A._Two_Bases,602_A. Two Bases,cpp,Qwen/Qwen2.5-Coder-0.5B-Instruct,2_602_A._Two_Bases_human,human,0,"#include <bits/stdc++.h>
using namespace std;
int main() {
  int n, bn;
  cin >> n >> bn;
  long long int sum = 0;
  while (n--) {
    int a;
    cin >> a;
    sum = (long long int)bn * sum + a;
  }
  long long int sum1 = 0;
  int m, bm;
  cin >> m >> bm;
  while (m--) {
    int a;
    cin >> a;
    sum1 = (long long int)bm * sum1 + a;
  }
  if (sum > sum1)
    cout << '>';
  else if (sum < sum1)
    cout << '<';
  else
    cout << '=';
}"
2_602_A._Two_Bases,2_602_A._Two_Bases,602_A. Two Bases,cpp,Qwen/Qwen2.5-Coder-0.5B-Instruct,2_602_A._Two_Bases_ai,ai,1,"#include <bits/stdc++.h>
using namespace std;
int main(){
    int n,x,bx,y,m,by;
    cin>>n>>bx;
    vector<int>x1,x2,xn;
    for(int i=0;i<n;i++){
        cin>>x1[i];
    }
    for(int i=0;i<n;i++){
        cin>>x2[i];
    }
    for(int i=0;i<n;i++){
        cin>>xn[i];
    }
    cin>>m>>by;
    vector<int>y1,y2,ym;
    for(int i=0;i<m;i++){
        cin>>y1[i];
    }
    for(int i=0;i<m;i++){
        cin>>y2[i];
    }
    for(int i=0;i<m;i++){
        cin>>ym[i];
    }
    if(x<by){
        cout<<""<"";
    }
    else if(x>by){
        cout>>"">"";
    }
    else{
        cout<<=""="";
    }
    return 0;
}"
2_624_D._Array_GCD,2_624_D._Array_GCD,624_D. Array GCD,cpp,Qwen/Qwen2.5-Coder-0.5B-Instruct,2_624_D._Array_GCD_human,human,0,"#include <bits/stdc++.h>
using namespace std;
const long long INF = 3000000000000000000LL;
long long dp[1000001][3];
void pf(long a, set<long long> &s) {
  long long i;
  for (i = 2; i * i <= a; ++i) {
    if (a % i == 0) {
      s.insert(i);
      while (a % i == 0) a /= i;
    }
  }
  if (a > 1) s.insert(a);
}
int main() {
  ios::sync_with_stdio(0);
  cin.tie(0);
  long long i, j;
  long long n;
  long long A, B;
  cin >> n >> A >> B;
  vector<long long> a(n);
  for (i = 0; i < n; ++i) cin >> a[i];
  set<long long> p;
  pf(a[0] - 1, p);
  pf(a[0], p);
  pf(a[0] + 1, p);
  pf(a[n - 1] - 1, p);
  pf(a[n - 1], p);
  pf(a[n - 1] + 1, p);
  long long ans = INF;
  for (__typeof(p.begin()) it = p.begin(); it != p.end(); it++) {
    int d = *it;
    for (i = 0; i < 3; ++i) dp[0][i] = 0;
    for (i = 0; i < n; ++i) {
      long x = a[i] % d;
      if (x == 0) {
        dp[i + 1][0] = dp[i][0];
        dp[i + 1][1] = min(dp[i][0], dp[i][1] + A);
        dp[i + 1][2] = min(dp[i][1], dp[i][2]);
      } else if (x == 1 || x == d - 1) {
        dp[i + 1][0] = dp[i][0] + B;
        dp[i + 1][1] = min(dp[i][0] + B, dp[i][1] + A);
        dp[i + 1][2] = min(dp[i][1] + B, dp[i][2] + B);
      } else {
        dp[i + 1][0] = INF;
        dp[i + 1][1] = min(dp[i][0], dp[i][1]) + A;
        dp[i + 1][2] = dp[i + 1][1];
      }
    }
    long long tmp = INF;
    for (i = 0; i < 3; ++i) tmp = min(tmp, dp[n][i]);
    ans = min(ans, tmp);
  }
  cout << ans << endl;
  return 0;
}"
2_624_D._Array_GCD,2_624_D._Array_GCD,624_D. Array GCD,cpp,Qwen/Qwen2.5-Coder-0.5B-Instruct,2_624_D._Array_GCD_ai,ai,1,"#include <bits/stdc++.h>
using namespace std;

int main() {
    int n, a, b;
    cin >> n >> a >> b;
    vector<int> ai(n);
    for (int i = 0; i < n; ++i) cin >> ai[i];

    int ans = 0;
    for (int i = 0; i < n; ++i) {
        if (ai[i] % a == 0) {
            ans += ai[i] / a;
        } else {
            ans += ai[i] / a + 1;
        }
    }

    cout << ans;
    return 0;
}"
2_673_A._Bear_and_Game,2_673_A._Bear_and_Game,673_A. Bear and Game,cpp,Qwen/Qwen2.5-Coder-0.5B-Instruct,2_673_A._Bear_and_Game_human,human,0,"#include <bits/stdc++.h>
using namespace std;
int main() {
  int arr[95]{};
  int n;
  scanf(""%d"", &n);
  for (int i = 1; i <= n; i++) {
    int m;
    scanf(""%d"", &m);
    arr[m] = 1;
  }
  int c = 0;
  int ans = 0;
  int i;
  for (i = 1; i <= 90; i++) {
    c++;
    if (arr[i] != 0) {
      c = 0;
    }
    if (c == 15) {
      break;
    }
  }
  if (i == 91) i--;
  cout << i;
}"
2_673_A._Bear_and_Game,2_673_A._Bear_and_Game,673_A. Bear and Game,cpp,Qwen/Qwen2.5-Coder-0.5B-Instruct,2_673_A._Bear_and_Game_ai,ai,1,"#include <iostream>
using namespace std;

int main() {
    int n;
    cin >> n;
    vector<int> t(n);
    for (int i = 0; i < n; ++i) {
        cin >> t[i];
    }

    int count = 0;
    for (int i = 0; i < n - 15; ++i) {
        if (t[i] == 0) {
            count++;
        }
    }

    cout << count;
    return 0;
}"
2_698_B._Fix_a_Tree,2_698_B._Fix_a_Tree,698_B. Fix a Tree,cpp,Qwen/Qwen2.5-Coder-0.5B-Instruct,2_698_B._Fix_a_Tree_human,human,0,"#include <bits/stdc++.h>
using namespace std;
const int NMAX = 2e5 + 5;
int n, answer, root, curr;
int parent[NMAX];
int vis[NMAX];
vector<int> roots;
void dfs(int node) {
  if (vis[node] != 0) {
    if (vis[node] == curr) {
      parent[node] = node;
      roots.push_back(node);
    } else {
      return;
    }
  }
  vis[node] = curr;
  if (node != parent[node]) {
    dfs(parent[node]);
  }
}
int main() {
  ios::sync_with_stdio(0);
  cin.tie(0);
  cin >> n;
  for (int i = 1; i <= n; ++i) {
    cin >> parent[i];
    if (parent[i] == i) {
      root = i;
      roots.push_back(i);
    }
  }
  if (roots.empty()) answer = 1;
  for (int i = 1; i <= n; ++i) {
    ++curr;
    dfs(i);
  }
  for (int &x : roots) {
    parent[x] = roots[0];
    ++answer;
  }
  --answer;
  cout << answer << '\n';
  for (int i = 1; i <= n; ++i) {
    cout << parent[i] << ' ';
  }
  return 0;
}"
2_698_B._Fix_a_Tree,2_698_B._Fix_a_Tree,698_B. Fix a Tree,cpp,Qwen/Qwen2.5-Coder-0.5B-Instruct,2_698_B._Fix_a_Tree_ai,ai,1,"#include <bits/stdc++.h>
using namespace std;

int main() {
    int n;
    cin >> n;
    vector<int> p(n);
    for (int i = 0; i < n; ++i) cin >> p[i];

    int changes = 0;
    for (int i = 0; i < n - 1; ++i) {
        if (p[i] == p[i + 1]) {
            changes++;
        }
    }

    cout << changes << endl;

    vector<int> valid_sequence;
    for (int i = 0; i < n; ++i) {
        if (p[i] != i) {
            valid_sequence.push_back(i);
        }
    }

    sort(valid_sequence.begin(), valid_sequence.end());

    cout << valid_sequence[0] << "" "";
    for (int i = 1; i < valid_sequence.size(); ++i) {
        cout << valid_sequence[i] << "" "";
    }

    return 0;
}"
2_719_B._Anatoly_and_Cockroaches,2_719_B._Anatoly_and_Cockroaches,719_B. Anatoly and Cockroaches,cpp,Qwen/Qwen2.5-Coder-0.5B-Instruct,2_719_B._Anatoly_and_Cockroaches_human,human,0,"#include <bits/stdc++.h>
using namespace std;
const int maxn = 3e6 + 5;
int main() {
  ios::sync_with_stdio(0);
  cin.tie(0);
  cout.tie(0);
  int n;
  string s;
  cin >> n >> s;
  int swap[2] = {0};
  int color[2][2] = {0};
  for (int i = 0; i < n; i++) {
    if (i % 2 == 0 && s[i] == 'r') color[0][0] += 1;
    if (i % 2 == 1 && s[i] == 'b') color[0][1] += 1;
    if (i % 2 == 0 && s[i] == 'b') color[1][0] += 1;
    if (i % 2 == 1 && s[i] == 'r') color[1][1] += 1;
  }
  cout << min(max(color[0][0], color[0][1]), max(color[1][0], color[1][1]))
       << endl;
}"
2_719_B._Anatoly_and_Cockroaches,2_719_B._Anatoly_and_Cockroaches,719_B. Anatoly and Cockroaches,cpp,Qwen/Qwen2.5-Coder-0.5B-Instruct,2_719_B._Anatoly_and_Cockroaches_ai,ai,1,"#include <bits/stdc++.h>
using namespace std;

int minTurnsToAlternate(string s) {
    int n = s.size();
    int turn = 0;
    bool red = false;

    for (int i = 0; i < n; ++i) {
        if (s[i] == 'r') {
            if (!red) {
                ++turn;
                red = true;
            }
        } else {
            if (red) {
                --turn;
                red = false;
            }
        }
    }

    return turn;
}

int main() {
    int n;
    cin >> n;
    string s;
    cin >> s;

    int result = minTurnsToAlternate(s);
    cout << result << endl;

    return 0;
}"
2_73_F._Plane_of_Tanks,2_73_F._Plane_of_Tanks,73_F. Plane of Tanks,cpp,Qwen/Qwen2.5-Coder-0.5B-Instruct,2_73_F._Plane_of_Tanks_human,human,0,"#include <bits/stdc++.h>
using namespace std;
const double pi = acos(-1.0);
double ax, ay, bx, by;
double dis(double x, double y) { return sqrt(x * x + y * y); }
double get(double a, double w) {
  double v = 0;
  int num = 100;
  for (int i = 0; i <= 100; i++) {
    double x = ax + (bx - ax) * i / (double)num;
    double y = ay + (by - ay) * i / (double)num;
    double p = atan2(y, x) - a;
    if (p > 2 * pi) p -= 2 * pi;
    while (p < 0) p += 2 * pi;
    if (p > 2 * pi - p) p = 2 * pi - p;
    double t = ((w < 1e-5) ? (i == 0 ? 0 : 1e10) : p / w);
    v = max(v, hypot(x - ax, y - ay) / t);
  }
  return v;
}
double x[10010], y[10010], a[10010], w[10010];
int main() {
  int n, k;
  while (scanf(""%lf%lf%lf%lf"", &ax, &ay, &bx, &by) != EOF) {
    scanf(""%d"", &n);
    for (int i = 0; i < n; i++)
      scanf(""%lf%lf%lf%lf"", &x[i], &y[i], &a[i], &w[i]);
    vector<double> v;
    v.clear();
    for (int i = 0; i < n; i++) {
      ax -= x[i];
      ay -= y[i];
      bx -= x[i];
      by -= y[i];
      double vv = get(a[i], w[i]);
      v.push_back(vv);
      ax += x[i];
      ay += y[i];
      bx += x[i];
      by += y[i];
    }
    sort(v.begin(), v.end());
    reverse(v.begin(), v.end());
    scanf(""%d"", &k);
    if (k >= v.size())
      printf(""0.00000\n"");
    else
      printf(""%.5lf\n"", v[k]);
  }
  return 0;
}"
2_73_F._Plane_of_Tanks,2_73_F._Plane_of_Tanks,73_F. Plane of Tanks,cpp,Qwen/Qwen2.5-Coder-0.5B-Instruct,2_73_F._Plane_of_Tanks_ai,ai,1,"#include <iostream>
#include <vector>
#include <cmath>

using namespace std;

int main() {
    int x1, y1, x2, y2;
    cin >> x1 >> y1 >> x2 >> y2;

    int n;
    cin >> n;

    vector<vector<int>> tanks(n);
    for (int i = 0; i < n; ++i) {
        cin >> tanks[i][0] >> tanks[i][1] >> tanks[i][2];
    }

    double speed = 0.0;
    int k = 0;

    while (k < n) {
        int x, y;
        cin >> x >> y;

        double angle = atan2(y - y1, x - x1);
        double distance = sqrt(pow(x2 - x1, 2) + pow(y2 - y1, 2));

        if (angle > M_PI / 2) {
            angle -= 2 * M_PI;
        }

        if (distance > k) {
            break;
        }

        speed += distance * cos(angle);
        k++;
    }

    cout << speed << endl;

    return 0;
}"
2_763_D._Timofey_and_a_flat_tree,2_763_D._Timofey_and_a_flat_tree,763_D. Timofey and a flat tree,cpp,Qwen/Qwen2.5-Coder-0.5B-Instruct,2_763_D._Timofey_and_a_flat_tree_human,human,0,"#include <bits/stdc++.h>
using namespace std;
const int MOD = (int)1e9 + 7;
const int INF = (int)1e9;
const long long LINF = (long long)1e18;
const long double PI = acos((long double)-1);
const long double EPS = 1e-9;
inline long long gcd(long long a, long long b) {
  long long r;
  while (b) {
    r = a % b;
    a = b;
    b = r;
  }
  return a;
}
inline long long lcm(long long a, long long b) { return a / gcd(a, b) * b; }
inline long long fpow(long long n, long long k, int p = MOD) {
  long long r = 1;
  for (; k; k >>= 1) {
    if (k & 1) r = r * n % p;
    n = n * n % p;
  }
  return r;
}
template <class T>
inline int chkmin(T& a, const T& val) {
  return val < a ? a = val, 1 : 0;
}
template <class T>
inline int chkmax(T& a, const T& val) {
  return a < val ? a = val, 1 : 0;
}
template <class T>
inline T isqrt(T k) {
  T r = sqrt(k) + 1;
  while (r * r > k) r--;
  return r;
}
template <class T>
inline T icbrt(T k) {
  T r = cbrt(k) + 1;
  while (r * r * r > k) r--;
  return r;
}
inline void addmod(int& a, int val, int p = MOD) {
  if ((a = (a + val)) >= p) a -= p;
}
inline void submod(int& a, int val, int p = MOD) {
  if ((a = (a - val)) < 0) a += p;
}
inline int mult(int a, int b, int p = MOD) { return (long long)a * b % p; }
inline int inv(int a, int p = MOD) { return fpow(a, p - 2, p); }
inline int sign(long double x) { return x < -EPS ? -1 : x > +EPS; }
inline int sign(long double x, long double y) { return sign(x - y); }
const int maxn = 1000000 + 5;
const int mod = (int)1e8 + 7;
int n;
vector<int> adj[maxn];
map<pair<int, int>, int> hs;
int f[maxn];
int g[maxn];
int cnt[maxn];
int tot;
inline int query(pair<int, int> val) {
  if (hs.count(val)) return hs[val];
  int res = int((hs).size());
  return hs[val] = res;
}
void add(int val) {
  if (!(cnt[val]++)) {
    tot++;
  }
}
void rem(int val) {
  if (!(--cnt[val])) {
    tot--;
  }
}
void dfs(int u, int p = -1) {
  pair<int, int> r;
  for (int i = (0); i < (int((adj[u]).size())); i++) {
    int v = adj[u][i];
    if (v != p) {
      dfs(v, u);
      addmod(r.first, fpow(3, f[v]));
      addmod(r.second, fpow(5, f[v], mod), mod);
    }
  }
  add(f[u] = query(r));
}
void dfs2(int u, int p = -1, int pv = -1) {
  pair<int, int> r;
  if (pv != -1) {
    addmod(r.first, fpow(3, pv));
    addmod(r.second, fpow(5, pv, mod), mod);
    add(pv);
  }
  for (int i = (0); i < (int((adj[u]).size())); i++) {
    int v = adj[u][i];
    if (v != p) {
      addmod(r.first, fpow(3, f[v]));
      addmod(r.second, fpow(5, f[v], mod), mod);
    }
  }
  rem(f[u]);
  g[u] = tot;
  for (int i = (0); i < (int((adj[u]).size())); i++) {
    int v = adj[u][i];
    if (v != p) {
      submod(r.first, fpow(3, f[v]));
      submod(r.second, fpow(5, f[v], mod), mod);
      dfs2(v, u, query(r));
      addmod(r.first, fpow(3, f[v]));
      addmod(r.second, fpow(5, f[v], mod), mod);
    }
  }
  if (pv != -1) {
    rem(pv);
  }
  add(f[u]);
}
void solve() {
  cin >> n;
  for (int i = (0); i < (n - 1); i++) {
    int u, v;
    cin >> u >> v;
    u--, v--;
    adj[u].push_back(v), adj[v].push_back(u);
  }
  dfs(0), dfs2(0);
  pair<int, int> best;
  for (int i = (0); i < (n); i++) chkmax(best, make_pair(g[i], i));
  cout << best.second + 1 << ""\n"";
}
int main() {
  ios_base::sync_with_stdio(0);
  cin.tie(0);
  solve();
  return 0;
}"
2_763_D._Timofey_and_a_flat_tree,2_763_D._Timofey_and_a_flat_tree,763_D. Timofey and a flat tree,cpp,Qwen/Qwen2.5-Coder-0.5B-Instruct,2_763_D._Timofey_and_a_flat_tree_ai,ai,1,"#include <bits/stdc++.h>
using namespace std;

int main() {
    int n;
    cin >> n;
    vector<vector<int>> adj(n);
    for (int i = 0; i < n - 1; ++i) {
        int u, v;
        cin >> u >> v;
        adj[u].push_back(v);
        adj[v].push_back(u);
    }

    int maxBeauty = 0;
    int ans = -1;

    for (int i = 0; i < n; ++i) {
        int beauty = 0;
        for (auto child : adj[i]) {
            if (child != i) {
                int count = 0;
                for (auto child2 : adj[child]) {
                    if (child2 == i) continue;
                    if (adj[child][child2] != 1) break;
                    count++;
                }
                beauty += count;
            }
        }
        if (beauty > maxBeauty) {
            maxBeauty = beauty;
            ans = i;
        }
    }

    cout << ans << endl;
    return 0;
}"
2_787_A._The_Monster,2_787_A._The_Monster,787_A. The Monster,cpp,Qwen/Qwen2.5-Coder-0.5B-Instruct,2_787_A._The_Monster_human,human,0,"#include <bits/stdc++.h>
using namespace std;
int main() {
  long long a, b, c, d;
  cin >> a >> b >> c >> d;
  for (int i = 0; i <= 1e6; i++) {
    long long x = (i * c) + d - b;
    if (x < 0) continue;
    if (x % a == 0) {
      cout << x + b;
      return 0;
    }
  }
  cout << ""-1"";
}"
2_787_A._The_Monster,2_787_A._The_Monster,787_A. The Monster,cpp,Qwen/Qwen2.5-Coder-0.5B-Instruct,2_787_A._The_Monster_ai,ai,1,"#include <iostream>
using namespace std;

int main() {
    int a, b;
    cin >> a >> b;

    int c, d;
    cin >> c >> d;

    // Calculate the number of times each monster will scream
    int r = (b + a) / 2;
    int m = (d + c) / 2;

    // Check if they will ever scream at the same time
    if (r == m) {
        cout << -1 << endl;
    } else {
        cout << r << endl;
    }

    return 0;
}"
2_808_E._Selling_Souvenirs,2_808_E._Selling_Souvenirs,808_E. Selling Souvenirs,cpp,Qwen/Qwen2.5-Coder-0.5B-Instruct,2_808_E._Selling_Souvenirs_human,human,0,"#include <bits/stdc++.h>
const int N = 1e5;
long long w[N];
long long c[N];
std::vector<std::pair<long long, int> > items;
int main() {
  std::ios_base::sync_with_stdio(false);
  std::cin.tie(0);
  int n, m;
  std::cin >> n >> m;
  for (int i = 0; i < n; ++i) {
    std::cin >> w[i] >> c[i];
    items.push_back(std::make_pair(-6 * c[i] / w[i], i));
  }
  std::sort(items.begin(), items.end());
  long long vals[10];
  for (int i = 0; i < 10; ++i) {
    vals[i] = 0;
  }
  int base = 0;
  int high = 0;
  for (int i = 0; i < (int)items.size(); ++i) {
    int ind = items[i].second;
    for (int j = 9 - w[ind]; j >= 0; --j) {
      if (vals[j]) {
        vals[j + w[ind]] = std::max(vals[j + w[ind]], vals[j] + c[ind]);
      }
    }
    if (base == 0) {
      vals[w[ind]] = std::max(vals[w[ind]], vals[0] + c[ind]);
    }
    high += w[ind];
    if (high > 5) {
      int dist = std::max(std::min(high - 5, m - base - 9), 0);
      base += dist;
      high -= dist;
      for (int j = 0; j < dist; ++j) {
        vals[j] = 0;
      }
      for (int j = dist; j < 10; ++j) {
        long long tmp = vals[j];
        vals[j] = 0;
        vals[j - dist] = tmp;
      }
    }
  }
  long long max = 0;
  for (int i = base; (i <= m) && (i < base + 10); ++i) {
    if (vals[i - base] > max) {
      max = vals[i - base];
    }
  }
  std::cout << max << '\n';
}"
